Date/Time,Name,Message
"12/02/2023, 7:00 pm",Yassin,١٥٠٠ واحد كان بيمتحنوها فنفس الوقت كان المبنى مليان نيك
"12/02/2023, 7:00 pm",Yassin,الدكتوره جابت امتحان سهل نيك
"12/02/2023, 7:00 pm",Yassin,جبت فيها B-
"12/02/2023, 7:01 pm",Yassin,ده غير الشلوها و خدوها سمر او اتفتحت في الترم التاني
"12/02/2023, 8:07 pm",rozblabann,Mamet mano ashraf etwafet
"12/02/2023, 8:07 pm",Shosho,لا حول ولا قوة الا بالله
"12/02/2023, 8:07 pm",Bobos,لا حول ولا قوة الا بالله
"12/02/2023, 8:08 pm",Shosho,rabena yarab yerhamha w yesabaro
"12/02/2023, 8:30 pm",rozblabann,Yarab allahom amin
"12/02/2023, 8:31 pm",Tom,ربنا يرحمها و يغفرلها يا رب
"12/02/2023, 11:33 pm",Yassin,ربنا يرحمها و يغفرلها
"12/02/2023, 11:42 pm",Tee7a,الله يرحمها ويحسن اليها
"12/02/2023, 11:43 pm",Tee7a,مين مانو أشرف
"12/02/2023, 11:51 pm",Bobos,كان معانا في المدرسة قبل مانت تيجي
"12/02/2023, 11:54 pm",Shosho,<Media omitted>
"13/02/2023, 12:03 am",Tee7a,ربنا يصبره يا رب
"13/02/2023, 12:46 am",Shosho,amin
"13/02/2023, 3:48 am",Dolly,درجة الحرارة ٧
"13/02/2023, 3:48 am",Shosho,mashy
"13/02/2023, 3:48 am",Dolly,<Media omitted>
"13/02/2023, 3:49 am",Dolly,زهق
"13/02/2023, 3:49 am",Yassin,Gay aft7 game valo
"13/02/2023, 3:49 am",Yassin,La2iet al baka khelsy
"13/02/2023, 3:49 am",Yassin,T
"13/02/2023, 3:49 am",Yassin,Kosm al bedan wa m3ish flous 3la telda agdad
"13/02/2023, 3:50 am",Shosho,laa rabena yekoon f 3onak besaraha
"13/02/2023, 3:50 am",Dolly,تاخد فيزا بتاعي
"13/02/2023, 3:50 am",Dolly,تشحن
"13/02/2023, 3:51 am",Yassin,لا يعم انا تليفوني متهكر 🤣🤣🤣
"13/02/2023, 3:51 am",Dolly,<Media omitted>
"13/02/2023, 4:23 am",Shosho,<Media omitted>
"13/02/2023, 4:23 am",Dolly,لسه شايفها امبارح
"13/02/2023, 4:23 am",Dolly,احنا كبرنا اوي
"13/02/2023, 4:23 am",Shosho,awi
"13/02/2023, 4:31 am",Yassin,<Media omitted>
"13/02/2023, 4:32 am",Yassin,احنا كبرنا اووي
"13/02/2023, 4:32 am",Yassin,يلا يا وسخههههههه @201200699739  و مفيش ٢٥٠ جنيه
"13/02/2023, 4:32 am",Yassin,😅😄
"13/02/2023, 4:32 am",Dolly,يا عم في بيتها
"13/02/2023, 4:32 am",Dolly,انا بعمل ب اصلي
"13/02/2023, 4:33 am",Shosho,This message was deleted
"13/02/2023, 4:33 am",Dolly,انتم شلة وسخة بعد كدة الواحد يأمن علي نفسه معكم
"13/02/2023, 4:33 am",Shosho,This message was deleted
"13/02/2023, 4:33 am",Dolly,متفتحهاش
"13/02/2023, 4:33 am",Dolly,سهلة
"13/02/2023, 4:33 am",Shosho,betgili fel nos
"13/02/2023, 4:33 am",Dolly,Hold 3l story
"13/02/2023, 4:33 am",Dolly,Hatl2y mute
"13/02/2023, 4:33 am",Dolly,Dos 3aleha
"13/02/2023, 4:34 am",Shosho,esa
"13/02/2023, 4:34 am",Shosho,akhoyaaa
"13/02/2023, 4:34 am",Yassin,انا عامل ل ناس كتير كده🤣
"13/02/2023, 4:34 am",Shosho,makontesh aarafha di
"13/02/2023, 4:35 am",Dolly,Ay khedma
"13/02/2023, 4:37 am",Dolly,<Media omitted>
"13/02/2023, 4:38 am",Shosho,ebn din el safar
"13/02/2023, 4:38 am",Dolly,معقد ده مكنش يعرف يعني ايه سفر غير لما وديته شرم الشيخ
"13/02/2023, 4:38 am",Dolly,<Media omitted>
"13/02/2023, 4:38 am",Tom,On my way now
"13/02/2023, 4:39 am",Dolly,توصل بالسلامة
"13/02/2023, 4:39 am",Dolly,متبصش علي طياز الاجانب
"13/02/2023, 4:39 am",Dolly,😜
"13/02/2023, 4:39 am",Dolly,رايح فندق ايه
"13/02/2023, 4:39 am",Tom,حداحيد خليكوا شاهدين ابن المنايفة دا الوحيد هنا اللي مقاليش كل سنة وانت طيب
"13/02/2023, 4:39 am",Tom,شاليه واحد صاحبي
"13/02/2023, 4:40 am",Dolly,ده بجد؟
"13/02/2023, 4:40 am",Dolly,انا مش بعتلك برايفت يلا
"13/02/2023, 4:41 am",Tom,الشات عندك
"13/02/2023, 4:51 am",Yassin,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
"13/02/2023, 4:52 am",Yassin,انا برضوا يبني انا مولود فسفر🤣😄
"13/02/2023, 6:12 am",Yassin,https://www.facebook.com/khalidalibaba/videos/551578547034137/?sfnsn=scwspwa&mibextid=2Rb1fB
"13/02/2023, 6:41 am",Yassin,https://www.facebook.com/reel/3667999256753333?mibextid=6AJuK9&s=chYV2B&fs=e
"13/02/2023, 10:18 am",rozblabann,Ya walaa ya bolyyy ya gamed
"13/02/2023, 10:18 am",rozblabann,😂😂😂😂😂😂😂😂😂😂😂
"13/02/2023, 10:19 am",rozblabann,Bel salama ya sisoo yarabb
"13/02/2023, 10:39 am",rozblabann,<Media omitted>
"13/02/2023, 1:05 pm",Shosho,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
"13/02/2023, 4:15 pm",Yassin,ده الراجل الكان ورايا فصلاه العيد صح😄🤣🤣🤣🤣
"13/02/2023, 4:18 pm",Bobos,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
"13/02/2023, 4:19 pm",Shosho,aywa😂😂😂😂😂
"13/02/2023, 4:24 pm",Yassin,😆😆😆😆
"13/02/2023, 4:24 pm",Yassin,مين رايح عزاء مانو
"13/02/2023, 4:32 pm",Shosho,ana mehs haaraf
"13/02/2023, 4:33 pm",rozblabann,Hadahid
"13/02/2023, 4:33 pm",rozblabann,Bokra nesafer eskendereya
"13/02/2023, 4:33 pm",rozblabann,W nerga3 el arba3
"13/02/2023, 4:33 pm",rozblabann,Fe mkaneen fe arabet shoeb
"13/02/2023, 4:34 pm",rozblabann,Wel beit maftooh le kolo
"13/02/2023, 4:34 pm",rozblabann,De da3wa 3ama
"13/02/2023, 4:34 pm",rozblabann,Min in?
"13/02/2023, 4:35 pm",Shosho,w law fi 3 ayzin yezana2o mafish mashakel
"13/02/2023, 4:36 pm",Yassin,Ana out
"13/02/2023, 4:36 pm",rozblabann,Leh?
"13/02/2023, 4:36 pm",rozblabann,@201020316254 @201200699739
"13/02/2023, 4:36 pm",rozblabann,Yala?
"13/02/2023, 4:36 pm",Yassin,M3ish flous khales
"13/02/2023, 4:36 pm",Shosho,<Media omitted>
"13/02/2023, 4:36 pm",Shosho,floos eh yabny
"13/02/2023, 4:36 pm",Shosho,rayhin b arabeya
"13/02/2023, 4:36 pm",Shosho,w aadin f bet b balash
"13/02/2023, 4:36 pm",Shosho,fen el floos di
"13/02/2023, 4:36 pm",Shosho,homa akleten
"13/02/2023, 4:37 pm",rozblabann,Sina fakar keda w hawel
"13/02/2023, 4:37 pm",Shosho,<Media omitted>
"13/02/2023, 4:37 pm",Yassin,Walahi ma m3aya flous hata bta3t akltien dih😂😂 as2al dolly ana kont lesa aylo an flousi khelst
"13/02/2023, 4:37 pm",rozblabann,Msh lazem tedfa3 floos banzeen w a3den fel beit
"13/02/2023, 4:38 pm",Yassin,Law ha5ud flous zyada 3shan akml la ba2y al shahr msh asfer
"13/02/2023, 4:38 pm",Shosho,<Media omitted>
"13/02/2023, 4:39 pm",Yassin,لو كنا طلعنا بدل المزرعه كانت هتظبط🥲
"13/02/2023, 4:41 pm",Yassin,بس لسه ممكن احاول و اقولكم @201023692525  @201124570808
"13/02/2023, 4:41 pm",Yassin,هرد عليكم بليل
"13/02/2023, 4:43 pm",Bobos,Out 3andy match el arba3
"13/02/2023, 4:47 pm",Shosho,<Media omitted>
"13/02/2023, 4:47 pm",Yassin,سامح بيه🫡🫡
"13/02/2023, 4:49 pm",Yassin,ده مصنع الحزن ولا ايه مفيش حد مبتسم
"13/02/2023, 4:57 pm",Shosho,الغزل و النسيج بالمحلة الكبرى
"13/02/2023, 4:58 pm",Yassin,الحرس شكلهم يخوف
"13/02/2023, 4:59 pm",Yassin,بحب الحرسات الخاصه نيك
"13/02/2023, 4:59 pm",Tee7a,😍😍😍قمرر
"13/02/2023, 4:59 pm",Yassin,شكلهم دايما tactical
"13/02/2023, 5:04 pm",Yassin,<Media omitted>
"13/02/2023, 5:04 pm",Yassin,<Media omitted>
"13/02/2023, 5:04 pm",Yassin,@201023692525
"13/02/2023, 5:04 pm",Yassin,@201023692525
"13/02/2023, 5:05 pm",Yassin,لو الكلام ده يزعل الحج نطلع عال جونه نخلص على ابن الاحبه السكري ده
"13/02/2023, 5:05 pm",Tee7a,😂😂😂😂😂😂😂😂😂😂
"13/02/2023, 5:05 pm",Yassin,😂😂😂😂😂😂🤣🤣🤣🤣
"13/02/2023, 5:21 pm",rozblabann,Deal
"13/02/2023, 5:21 pm",rozblabann,Gy menak alex?
"13/02/2023, 5:26 pm",Tee7a,S3ba wallahy❤️
"13/02/2023, 5:31 pm",Shosho,HAHAHAHAHAHAHAHAHHAAH
"13/02/2023, 5:31 pm",Shosho,yabnel 3asaleya🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
"13/02/2023, 5:31 pm",Yassin,😂😂😂😂😂😂😂😂😂😂
"13/02/2023, 5:31 pm",rozblabann,Gemy in
"13/02/2023, 5:31 pm",rozblabann,@201200699739 yalla
"13/02/2023, 5:32 pm",rozblabann,W kareem tarek
"13/02/2023, 5:32 pm",rozblabann,N2olo bardo
"13/02/2023, 5:32 pm",rozblabann,Da3wa 3amaa
"13/02/2023, 5:32 pm",rozblabann,Fakaro m3aya n2ool le min
"13/02/2023, 5:34 pm",Yassin,<Media omitted>
"13/02/2023, 5:34 pm",Yassin,اخبار طياز الروسيات ايه @201004614185
"13/02/2023, 5:35 pm",Tom,<Media omitted>
"13/02/2023, 5:35 pm",Yassin,<Media omitted>
"13/02/2023, 5:35 pm",rozblabann,HAHAHAHAHA
"13/02/2023, 5:35 pm",rozblabann,<Media omitted>
"13/02/2023, 5:35 pm",Tom,لما اصحي بقا هشوف الحوار دا
"13/02/2023, 5:35 pm",Shosho,مطفلح
"13/02/2023, 5:35 pm",Yassin,ورايا جهنم عال ارض والله
"13/02/2023, 5:36 pm",Yassin,عبيطط بيناموا بدري
"13/02/2023, 5:36 pm",Tom,يبني وصلنا الساعة ٢
"13/02/2023, 5:36 pm",Yassin,@201023692525  ده ساعه ما قبل العاصفه
"13/02/2023, 5:36 pm",Tom,بكرا بقا ان شاء الله
"13/02/2023, 5:37 pm",Yassin,نازل فين
"13/02/2023, 5:37 pm",Yassin,وبعدين انت شكلك بردان كده ليه😂
"13/02/2023, 5:43 pm",Tom,Delta sharm
"13/02/2023, 5:43 pm",Tom,بحب اتدفي
"13/02/2023, 5:44 pm",Tom,الجو الصبح حر
"13/02/2023, 5:44 pm",Tom,و بليل تلج
"13/02/2023, 5:44 pm",Tom,دلوقتي وسط
"13/02/2023, 5:44 pm",Yassin,طب مش تقولي😋
"13/02/2023, 5:44 pm",Yassin,روحت ف قد ايه
"13/02/2023, 5:44 pm",Tom,اول مرة اعملها ف حياتي اني البس شراب عشان اتدفي بس
"13/02/2023, 5:44 pm",Tom,عشان مفيش بطانية
"13/02/2023, 5:44 pm",Tom,فا مضطر اعمل كدا😂
"13/02/2023, 5:45 pm",Yassin,احنا روحنا ف ١١ ساعه
"13/02/2023, 5:45 pm",Tom,افتكرتك والله علي طول @201115138809 😂
"13/02/2023, 5:45 pm",Yassin,😆😆
"13/02/2023, 5:45 pm",Tom,اتحركنا 4:36 الفجر وصلنا علي ١ ونص او ٢ الظهر
"13/02/2023, 5:46 pm",Yassin,يعني زينا
"13/02/2023, 6:55 pm",Yassin,<Media omitted>
"13/02/2023, 6:56 pm",Shosho,+1
"13/02/2023, 7:23 pm",Dolly,اوت إسكندرية
"13/02/2023, 7:45 pm",Shosho,hatoul leh wala mafisj asbab
"13/02/2023, 7:59 pm",Dolly,تربية عسكرية يا قلب اخوك
"13/02/2023, 7:59 pm",Yassin,انت مش خلصت انهرده
"13/02/2023, 8:00 pm",Dolly,لا والله
"13/02/2023, 8:00 pm",Yassin,<Media omitted>
"13/02/2023, 8:00 pm",Dolly,ابن القحبة هينزلنا الاربعاء ٨ الصبح
"13/02/2023, 8:00 pm",Yassin,يعم انت وراك حاجع😂😂😂
"13/02/2023, 8:00 pm",Yassin,دنتا تربيه عسل
"13/02/2023, 8:00 pm",Dolly,زهقت بقي عايز اخلصها😛
"13/02/2023, 8:00 pm",Dolly,تعبت اوي
"13/02/2023, 8:01 pm",Dolly,النهاردة روحت ١٠ مشيت ١٢ ونص
"13/02/2023, 8:01 pm",Dolly,<Media omitted>
"13/02/2023, 8:01 pm",Yassin,يارب تخش ظابط يبن اماني يا مرقوع
"13/02/2023, 8:01 pm",Yassin,الاذان بيأذن دعوه مستجابه
"13/02/2023, 8:01 pm",Dolly,انا لو دخلت بجد يا ياسين هقطع علاقتي بيك
"13/02/2023, 8:01 pm",Yassin,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
"13/02/2023, 8:01 pm",Dolly,عشان هتبقي انت السبب يا معرص
"13/02/2023, 8:02 pm",Dolly,اتفو علي وشك
"13/02/2023, 8:02 pm",Yassin,يارب تكسب مليون جنيه
"13/02/2023, 8:02 pm",Dolly,يارب
"13/02/2023, 8:02 pm",Dolly,😜
"13/02/2023, 8:02 pm",Dolly,<Media omitted>
"13/02/2023, 8:03 pm",Dolly,افراد امن في كايرو فيستفال
"13/02/2023, 8:03 pm",Yassin,يارب تخش الجنه بدون سابقه عذاب يارب تنجح وتبقى ناجح فحايتك يارب تغتني و بقى لك شأن كبير في الدوله يارب تخش ظابط احطياط
"13/02/2023, 8:03 pm",Yassin,😆😆😆😆😆😆😆
"13/02/2023, 8:04 pm",Yassin,بقولك ايه
"13/02/2023, 8:04 pm",Shosho,اللهم امين
"13/02/2023, 8:04 pm",Yassin,العزاء بدعه
"13/02/2023, 8:04 pm",Yassin,و انا معرفوش
"13/02/2023, 8:04 pm",Dolly,انت جاي عزاء ام مانو
"13/02/2023, 8:04 pm",Dolly,؟؟
"13/02/2023, 8:04 pm",Yassin,خلص و عدي عليا
"13/02/2023, 8:04 pm",Yassin,لا مش هيروح
"13/02/2023, 8:05 pm",Dolly,<Media omitted>
"13/02/2023, 8:06 pm",Yassin,يسطا مين مانو ده😂 مش صاحبنا ولا اعرف عنه حاجه فين الخولنه انك متروحش والله لو جنازه اقولك ماشي بس ده عزاء
"13/02/2023, 8:06 pm",Yassin,احمد جمال صاحبه و معاه في الدفعه
"13/02/2023, 8:07 pm",Yassin,احمد جمال مش عايز يخش لوحده بس كده
"13/02/2023, 8:39 pm",rozblabann,Hetet story! @201115138809
"13/02/2023, 8:39 pm",Yassin,Eh
"13/02/2023, 8:39 pm",rozblabann,Bta3tak enta w ahmed gamal
"13/02/2023, 8:39 pm",rozblabann,Gamda awy😂😂😂😂😂😂😂😂😂
"13/02/2023, 8:39 pm",Yassin,😆😆😆😂😂😂😂😂😂😂😂😂😂😂
"13/02/2023, 8:53 pm",Dolly,غريبة اول مرة السيسي يتكلم عن اسراءيل بالشكل ده
"13/02/2023, 8:59 pm",Bobos,<Media omitted>
"13/02/2023, 8:59 pm",Bobos,Estanony b2a agy alex
"13/02/2023, 9:03 pm",Yassin,ده خاحه صعبه
"13/02/2023, 9:03 pm",Yassin,سلمتك ابوبوس❤️❤️
"13/02/2023, 9:04 pm",Bobos,El ankle byewram we yewga3 keda
"13/02/2023, 9:04 pm",Bobos,<Media omitted>
"13/02/2023, 9:04 pm",Yassin,😨🫣
"13/02/2023, 9:05 pm",Yassin,عرفها ديه
"13/02/2023, 9:05 pm",Yassin,حصلتلي كتير نيك بتوجع اوييي
"13/02/2023, 9:05 pm",Bobos,Ftel3et el bo2lela deh
"13/02/2023, 9:05 pm",Bobos,Allah yesalemak ya amar ❤️❤️❤️
"13/02/2023, 9:05 pm",Bobos,تروو
"13/02/2023, 9:09 pm",Yassin,https://www.facebook.com/reel/1095090127827529?mibextid=6AJuK9&s=chYV2B&fs=e
"13/02/2023, 9:09 pm",Yassin,السنه الفاتت كان بياخد مليون ٢٠٠
"13/02/2023, 9:09 pm",Yassin,بقى ياخد ٢ مليون😂
"13/02/2023, 9:12 pm",Shosho,<Media omitted>
"13/02/2023, 9:12 pm",Bobos,Aywa wallahy fakart fik
"13/02/2023, 9:13 pm",Bobos,7abiby ya shosho allah yesalemak
"13/02/2023, 9:13 pm",Bobos,Ana asasan kolo me4y wana a3ed lwa7dy fel sala ba7ot talg
"13/02/2023, 9:55 pm",rozblabann,Alfff salama alik ya habeebyy
"13/02/2023, 9:56 pm",rozblabann,Rabena yeshfeek yarabb
"13/02/2023, 9:56 pm",rozblabann,Bgad?!
"13/02/2023, 10:27 pm",Bobos,Allah yesalemek ya 7ob ❤️
"13/02/2023, 10:27 pm",Bobos,3la 7asab
"13/02/2023, 10:29 pm",rozblabann,<Media omitted>
"13/02/2023, 10:32 pm",Bobos,7abib alby ya shouma
"14/02/2023, 12:14 am",rozblabann,Bel tawfee2 ya habeeby yarabbbb
"14/02/2023, 2:39 am",Yassin,<Media omitted>
"14/02/2023, 2:39 am",Yassin,Cursed
"14/02/2023, 3:20 am",Dolly,السيسي فاضحنا في دبي النهاردة
"14/02/2023, 3:21 am",Dolly,مدح مدح في الامارات عشان ساعدتنا
"14/02/2023, 3:21 am",Dolly,الفيديوهات ديه للتاريخ ان احنا كنا هنغرق من غيرهم
"14/02/2023, 3:43 am",Shosho,شحات
"14/02/2023, 3:43 am",Yassin,اتكلم عدل عالريس بتاعي
"14/02/2023, 3:44 am",Shosho,😔
"14/02/2023, 4:31 am",Yassin,https://www.facebook.com/reel/6292650050745633?mibextid=6AJuK9&s=chYV2B&fs=e
"14/02/2023, 4:31 am",Yassin,سياده اللواء سامح بكره الصبح
"14/02/2023, 4:32 am",Bobos,🤣🤣🤣🤣🤣🤣🤣🤣
"14/02/2023, 4:32 am",Yassin,😂😂😂😂😂😂
"14/02/2023, 4:32 am",Shosho,😂😂😂😂😂😂😂😂😂😂😂😂
"14/02/2023, 4:32 am",Yassin,الجووووو تلج
"14/02/2023, 4:33 am",Yassin,الشتا بضان اوي
"14/02/2023, 4:33 am",Shosho,عشق
"14/02/2023, 4:33 am",Dolly,بكره امه
"14/02/2023, 4:33 am",Shosho,دفا🥰🥰🥰🥰🥰
"14/02/2023, 4:33 am",Shosho,بطانية🥰🥰🥰🤏🏽🤏🏽🤏🏽🤏🏽
"14/02/2023, 4:33 am",Yassin,واناا
"14/02/2023, 4:33 am",Dolly,<Media omitted>
"14/02/2023, 4:33 am",Yassin,<Media omitted>
"14/02/2023, 4:34 am",Yassin,بجد؟؟
"14/02/2023, 4:34 am",Yassin,منك لل الله بضاني وجعتني نيك
"14/02/2023, 4:34 am",Yassin,بعد كده هنيككككك
"14/02/2023, 4:35 am",Yassin,<Media omitted>
"14/02/2023, 4:35 am",Dolly,<Media omitted>
"14/02/2023, 4:35 am",Dolly,بسببك يا عرص
"14/02/2023, 4:35 am",Yassin,ازاي
"14/02/2023, 4:36 am",Yassin,<Media omitted>
"14/02/2023, 4:36 am",Dolly,من ايدك النتنه الوسخة واحنا في البلايستيشن وانت بتقرص في ايدي
"14/02/2023, 4:36 am",Yassin,معنديش دوافر اساسا
"14/02/2023, 4:36 am",Shosho,<Media omitted>
"14/02/2023, 4:36 am",Yassin,طب مشتشم ايدي يا جربوع
"14/02/2023, 4:37 am",Shosho,<Media omitted>
"14/02/2023, 4:37 am",Shosho,wala ya sina
"14/02/2023, 4:37 am",Dolly,انا راجل بخلص اسيبك تضرب تضرب و اديك القاضية اريحك علي جنب☺️
"14/02/2023, 4:37 am",Shosho,matigi eskendria please
"14/02/2023, 4:37 am",Yassin,ايه يا قلبي
"14/02/2023, 4:37 am",Yassin,I cant g🤧
"14/02/2023, 4:37 am",Shosho,why m8🙃
"14/02/2023, 4:37 am",Yassin,Mum said no
"14/02/2023, 4:37 am",Shosho,😔
"14/02/2023, 4:37 am",Dolly,نونو
"14/02/2023, 4:37 am",Shosho,next time bro
"14/02/2023, 4:38 am",Yassin,Isa bro🥰🫡
"14/02/2023, 4:38 am",Shosho,😠
"14/02/2023, 4:38 am",Dolly,نونة🤏🏻
"14/02/2023, 4:38 am",Dolly,👶🏻
"14/02/2023, 4:38 am",Yassin,بس انت اسكت خالص
"14/02/2023, 4:38 am",Dolly,لا سوري
"14/02/2023, 4:38 am",Dolly,👶🏾
"14/02/2023, 4:38 am",Dolly,نونة زنجية
"14/02/2023, 4:38 am",Dolly,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
"14/02/2023, 4:39 am",Yassin,واحد جاله شغل ف شركه بترول محترمه
"14/02/2023, 4:39 am",Yassin,طفل رفص النعمه
"14/02/2023, 4:39 am",Yassin,هتكبر امتى يا خايب
"14/02/2023, 4:39 am",Dolly,باخد قرار من دماغي برا عن صح ولا غلط لكن انت نونة
"14/02/2023, 4:40 am",Yassin,معيش فلوس يا صحبي خلصت مصروفي ملوش علاقه
"14/02/2023, 4:40 am",Dolly,<Media omitted>
"14/02/2023, 4:40 am",Dolly,نام يلا
"14/02/2023, 4:40 am",Yassin,احنا مش مليدرات زيكوا ماشاء الله
"14/02/2023, 4:40 am",Dolly,<Media omitted>
"14/02/2023, 4:41 am",Yassin,غور يلا يروحممك
"14/02/2023, 4:41 am",Dolly,🤣🤣🤣🤣🤣🤣🤣
"14/02/2023, 4:42 am",Dolly,<Media omitted>
"14/02/2023, 4:42 am",Yassin,كسم تقل دمك
"14/02/2023, 4:42 am",Yassin,سمممم
"14/02/2023, 4:42 am",Yassin,غور يلعن كسم سماجتك
"14/02/2023, 4:43 am",Dolly,<Media omitted>
"14/02/2023, 4:43 am",Shosho,<Media omitted>
"14/02/2023, 4:43 am",Yassin,<Media omitted>
"14/02/2023, 4:44 am",Shosho,amar
"14/02/2023, 4:44 am",Dolly,حبيبي يا ابن الاصول
"14/02/2023, 4:44 am",Shosho,howa enta lesa btehla2?
"14/02/2023, 4:44 am",Shosho,wala sayeb shaarak aadi?
"14/02/2023, 4:44 am",Yassin,ظابط بأذن الله
"14/02/2023, 4:44 am",Dolly,سايب شعري بحلق دقني بس
"14/02/2023, 4:44 am",Dolly,هخلص يوم الاربعاء ان شاء الله
"14/02/2023, 4:45 am",Shosho,<Media omitted>
"14/02/2023, 4:45 am",Yassin,عقبال يوم التجنيد
"14/02/2023, 4:45 am",Shosho,ظابط باذن الله
"14/02/2023, 4:45 am",Yassin,يارب
"14/02/2023, 4:45 am",Yassin,😆😆😆
"14/02/2023, 4:46 am",Dolly,رقابة إدارية فرع العاصمة الإدارية آن شاء الله 😛
"14/02/2023, 4:47 am",Shosho,<Media omitted>
"14/02/2023, 4:47 am",Yassin,<Media omitted>
"14/02/2023, 4:47 am",Shosho,<Media omitted>
"14/02/2023, 4:47 am",Yassin,لا لا ظابط ف سينا ان شاء الله
"14/02/2023, 4:47 am",Dolly,🤮🤮🤮
"14/02/2023, 4:47 am",Yassin,متسترجل يلاااا
"14/02/2023, 4:48 am",Dolly,شرف ليا اني اخدم في ارض الفيروز
"14/02/2023, 4:48 am",Dolly,بس وانا عسكري😄😜
"14/02/2023, 4:48 am",Yassin,كلامنجي
"14/02/2023, 4:48 am",Yassin,خليك شاهد
"14/02/2023, 4:48 am",Yassin,عشان لما اوصي قريبي عليك يوديك العريش متعيطش
"14/02/2023, 4:49 am",Yassin,هوصي سيف ناويتو عليك عالحدود
"14/02/2023, 4:49 am",Shosho,😂😂😂😂😂😂
"14/02/2023, 4:49 am",Yassin,انا سعد لو دخل ظابط ههرب من القاهره
"14/02/2023, 4:50 am",Yassin,هيدور عليا يقتلني😆😆😆😆
"14/02/2023, 4:50 am",Dolly,<Media omitted>
"14/02/2023, 4:50 am",Yassin,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
"14/02/2023, 4:50 am",Shosho,خخخخخخخخخ🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
"14/02/2023, 4:50 am",Yassin,ايوه يبني اعمل فيها عبيط
"14/02/2023, 4:52 am",Yassin,انا نفسي فحرمه
"14/02/2023, 4:52 am",Yassin,انام معاها
"14/02/2023, 4:52 am",Dolly,<Media omitted>
"14/02/2023, 4:52 am",Yassin,منا عارف
"14/02/2023, 4:52 am",Yassin,غبي
"14/02/2023, 4:52 am",Shosho,ترو
"14/02/2023, 4:52 am",Yassin,كنت دخلته😋
"14/02/2023, 4:52 am",Dolly,<Media omitted>
"14/02/2023, 4:53 am",Shosho,<Media omitted>
"14/02/2023, 4:53 am",Yassin,بتاع جيمي😂😂😂
"14/02/2023, 4:54 am",Dolly,شعيب لما اكتشف انه عنده بتاع في اولي ثانوي
"14/02/2023, 4:54 am",Yassin,كل ده عشان تكتب الجمله ظيه
"14/02/2023, 4:54 am",Dolly,طب وانت مراقبني ليه
"14/02/2023, 4:54 am",Yassin,؟
"14/02/2023, 4:54 am",Yassin,شششش
"14/02/2023, 4:55 am",Yassin,اخرص
"14/02/2023, 4:55 am",Dolly,عايز تضرب في بضانك تاني
"14/02/2023, 4:55 am",Dolly,😚
"14/02/2023, 4:55 am",Yassin,شم يا كلب
"14/02/2023, 4:55 am",Dolly,🤣🤣🤣🤣🤣🤣🤣🤣🤣
"14/02/2023, 4:55 am",Yassin,خاف على بضانك اديني قولت😋
"14/02/2023, 4:55 am",Dolly,متقدرش وانت عارف
"14/02/2023, 4:55 am",Dolly,اخرك تخربشني زي القطة
"14/02/2023, 4:56 am",Yassin,يعم ماشي
"14/02/2023, 4:57 am",Yassin,You deleted this message
"14/02/2023, 4:57 am",Dolly,<Media omitted>
"14/02/2023, 4:57 am",Dolly,😛
"14/02/2023, 4:57 am",Shosho,<Media omitted>
"14/02/2023, 4:58 am",Yassin,منا عارف
"14/02/2023, 4:58 am",Yassin,انا ببتسيف
"14/02/2023, 4:58 am",Yassin,يهبل
"14/02/2023, 4:58 am",Dolly,بموت فيها
"14/02/2023, 4:58 am",Yassin,عندي قالعه
"14/02/2023, 4:59 am",Yassin,والله
"14/02/2023, 5:16 am",Yassin,<Media omitted>
"14/02/2023, 5:21 am",Dolly,<Media omitted>
"14/02/2023, 5:26 am",Yassin,You deleted this message
"14/02/2023, 5:27 am",Yassin,You deleted this message
"14/02/2023, 11:56 am",Shosho,<Media omitted>
"14/02/2023, 12:00 pm",Tee7a,<Media omitted>
"14/02/2023, 1:12 pm",Dolly,<Media omitted>
"14/02/2023, 4:09 pm",Bobos,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
"14/02/2023, 4:10 pm",Bobos,🤣🤣🤣🤣🤣🤣🤣🤣🤣😅🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
"14/02/2023, 4:12 pm",Bobos,<Media omitted>
